text,label
كما أن التواصل الرقمي فتح الباب أمام عديد من المخاطر والتحديات الأخلاقية؛ فانتشار ظواهر مثل التنمر الإلكتروني والتحرش والخداع عبر الإنترنت، أصبح يشكل تهديدًا حقيقيًا لسلامة المستخدمين، وهذا ما يستدعي وضع إطار تنظيمي وقانوني صارم لحماية الأفراد من هذه المخاطر.,human
"مع التطور التكنولوجي وانتشار وسائل التواصل الاجتماعي، تحول العالم إلى قرية صغيرة، وظهرت هذه الأدوات كأبرز أدوات التأثير والتغيير الاجتماعي والثقافي. لكن هذا التطور طرح إشكاليات كبيرة حول تأثير ديناميات السوشيال ميديا على الإنسان والمجتمع، بداية من الصحة النفسية وحرية التعبير، وصولًا إلى كيفية إعادة تشكيل هوية الإنسان والمجتمع.
للإجابة عن الأسئلة السابقة لا بد من محاولة فهم سياق الواقع بين الماضي والحاضر من خلال بعض الأسئلة:
كيف كان المجتمع قبل السوشيال ميديا؟ وكيف أصبح بعد ظهورها؟ وما هو الواقع الجديد الذي نعيشه الآن؟ كيف كان المجتمع قبل السوشيال ميديا؟",human
في محاولة جادة لدراسة تأثير الإعلام الافتراضي الإيجابي والسلبي، وفي سؤال صعب ومثير في غياب المرجعية العلمية، كيف أصبح الإعلام الافتراضي، بلغته الركيكة وأدواته البسيطة ووراء الشاشة الصغيرة، يوجه الرأي العام، يهدم قِيمًا ويبني أخرى، يُعزز وصول أفراد ويُغيِّب آخرين؟,human
ان منصات التواصل الاجتماعي جزء لا يتجزء من حياتنا اليومية و لها تأثير كبير و مباشر على اسلوب حياتنا و طريقة تفكيرنا  و طريقة معالجتنا للأمور ففي الماضي عندما كانت الحياة تخلو من التكنولوجيا كات المجتمعات مغلقة و مقتصرة على المحيط القريب منها في الثقافه و الاداب و حتى في العادات و التقاليد و كان تقبل الاخر من عادات و تقاليد مختلفة امر صعب اذ من الصعب تغيير معتقدات شخص عاش كل حياته في نفس الروتين و مع نفس الاشخاص تقبل افكار مختلفة تماما عن جميع ما عاشه في حياته .,human
"حاليا مع تواجد منصات التواصل الاجتماعي اصبحت الامور اكثر سهوله للاجيال و لكن هذا لا ينفي خطورتها ان لم يتم التعامل معها بطريقة صحيحه و ادارتها بطريقة صحيحه , اذ انه من المقلق كمية الوقت الضائع التي يتم قضائها على منصات مثل انستقرام و تيك توك دون ان يحس الشخص بالوقت.",human
"دائما عند التكلم عن موضوع مثل تأثير التواصل الاجتماعي يصبح الموضوع جدلي و يختلف الرأي فيه لان الاجيال تختلف في تفكيرها و تختلف في طريقة معالجتها للافكار , كما ان الخصوصية امر يثر القلق اثناء استعمال منصات التواصل الاجتماعي و خصوصا عند دراسة الموضوع بتعمق  فلا يوجد اي ضمان فعلي لعدم اختراق او لخصوصية المستخدم 100% .",human
ساعدت منصات التواصل الاجتماعي في كثير من الاحيان على توصيل الافكار و توضيحها و التعليم و نشر الاخبار بمصداقية و نشر الاخبار التي يتم تضليلها بالعمد لمصالح بعض المنظمات و هذه ايجابية كبيره لصالح منصت التواصل الاجتماعي ف اصبح تناقل الاخبار و معرفة المعلومة و اصلها امر سهل جدا مع تطور الحياة في هذا العصر.,human
كما ان منصات التواصل الاجتماعي ساعدت العديد من الناس للتسويق لاأعمالهم و منصاتهم و شركاتهم عن طريق الاعلانات و عمل صفحات خاصه للأعمال ف اصبح الوصول للاعمال و الخدمات اكثر سهولة و سعدة في موضوع التسوق الالكتروني ف اصبح الامر يصب في مصلحة العامل و العميل لسهولة المعاملات و الاجرائات .,human
"يشهد الأمن السيبراني تحولًا عميقًا مع تسارع الاعتماد على الخدمات الرقمية في مختلف جوانب الحياة. لم تعد الهجمات تقتصر على سرقة البيانات، بل أصبحت تستهدف تعطيل البنى التحتية الحيوية مثل الطاقة والمستشفيات، مما يرفع مستوى المخاطر إلى أبعاد تمس سلامة المجتمعات. من أكثر القضايا إثارة للاهتمام اليوم هو استخدام الذكاء الاصطناعي في كل من الهجوم والدفاع، حيث يمكن للمهاجمين تحليل كميات هائلة من البيانات لاكتشاف نقاط الضعف بسرعة، بينما تعتمد المؤسسات على تقنيات مشابهة لرصد الأنماط غير الطبيعية والاستجابة لها في الوقت الحقيقي.

كما أن تصاعد الهجمات المعتمدة على الهندسة الاجتماعية يبرز أهمية العامل البشري، إذ قد يؤدي خطأ بسيط من مستخدم واحد إلى اختراق نظام كامل. لذلك، لم يعد كافيًا الاستثمار في التقنيات فقط، بل أصبح من الضروري نشر الوعي الأمني وتعزيز ثقافة الحذر لدى الأفراد. إن التحدي الحقيقي يكمن في تحقيق توازن بين سهولة الاستخدام والحماية، حيث أن الأنظمة المعقدة قد تدفع المستخدمين إلى تجاوز إجراءات الأمان. في النهاية، يظل الأمن السيبراني سباقًا مستمرًا يتطلب ابتكارًا دائمًا لمواجهة تهديدات تتطور بلا توقف.",ai
يشهد الأمن السيبراني في العصر الحديث تطورًا متسارعًا نتيجة الاعتماد الكبير على التقنيات الرقمية في مختلف جوانب الحياة، من التعليم والعمل إلى الخدمات المالية والصحية. ومع هذا التوسع، أصبحت الهجمات السيبرانية أكثر تعقيدًا وخطورة، خاصة مع دخول الذكاء الاصطناعي كعامل مؤثر في هذا المجال. لم يعد المهاجمون يعتمدون فقط على الأساليب التقليدية، بل أصبحوا يستخدمون تقنيات متقدمة لتحليل البيانات واكتشاف الثغرات بسرعة كبيرة. على سبيل المثال، يمكن لخوارزميات الذكاء الاصطناعي توليد رسائل تصيد احتيالي تبدو واقعية للغاية، مما يزيد من احتمال خداع المستخدمين. كما يمكن استخدامها لتطوير برمجيات خبيثة قادرة على تغيير سلوكها لتجنب أنظمة الحماية التقليدية. في المقابل، تعتمد المؤسسات على نفس التقنيات لتعزيز دفاعاتها، من خلال مراقبة الأنشطة وتحليل السلوك لاكتشاف أي تهديد في مراحله المبكرة. ومع ذلك، يبقى العامل البشري نقطة ضعف رئيسية، حيث يمكن لخطأ بسيط أن يؤدي إلى اختراق كبير. لذلك، فإن تحقيق الأمن السيبراني يتطلب مزيجًا من التكنولوجيا المتقدمة والوعي البشري المستمر. في النهاية، يظل هذا المجال في حالة تطور دائم، مما يفرض على الجميع مواكبة التغيرات لحماية المعلومات والأنظمة من المخاطر المتزايدة.,ai
"لم يعد الأمن السيبراني مجرد طبقة حماية تقنية تضاف إلى الأنظمة، بل تحول إلى ساحة صراع خفية ومعقدة تدور فيها معارك يومية بين المهاجمين والمدافعين دون أن يلاحظها المستخدم العادي. في هذا العالم، لا تُسمع أصوات الانفجارات، لكن آثار الهجمات قد تكون مدمرة، تمتد من سرقة البيانات الحساسة إلى تعطيل مؤسسات كاملة وخسائر اقتصادية ضخمة. ما يجعل المشهد أكثر إثارة وتعقيدًا هو دخول الذكاء الاصطناعي كعامل مؤثر، حيث باتت الهجمات تُصمم بذكاء، وتتكيف مع البيئة التي تستهدفها، وكأنها كائنات قادرة على التعلم والتطور.

يمكن لهجوم واحد أن يبدأ برسالة بسيطة تبدو عادية، ثم يتوسع تدريجيًا داخل النظام مستغلًا ثغرات صغيرة حتى يصل إلى أجزاء حساسة دون أن يُكتشف بسهولة. في المقابل، تعتمد أنظمة الدفاع الحديثة على تقنيات متقدمة تحاول التنبؤ بالهجمات قبل وقوعها، من خلال تحليل البيانات وسلوك المستخدمين بشكل مستمر. ومع ذلك، يبقى التحدي الأكبر هو تحقيق التوازن بين الأمان وسهولة الاستخدام، لأن الأنظمة المعقدة قد تدفع المستخدمين إلى تجاهل إجراءات الحماية.

كما أن الوعي البشري لا يزال عنصرًا حاسمًا، إذ يمكن لخطأ بسيط أو لحظة إهمال أن تفتح الباب أمام اختراق واسع. في هذا السباق المستمر، لا يكفي أن تكون الأنظمة قوية، بل يجب أن تكون ذكية وقادرة على التكيف، لأن التهديدات تتغير بسرعة، ومن لا يواكب هذا التغير قد يجد نفسه خارج دائرة الأمان.",ai
"تخيل نظامًا يعتمد على خوارزمية **الشبكات التوليدية التنافسية (Generative Adversarial Networks - GANs)**، حيث يتكون من نموذجين يعملان معًا في بيئة تنافسية: الأول يُولد بيانات أو شيفرات، والثاني يحاول التمييز بين الحقيقي والمزيف. في السياق الأمني، يمكن استغلال هذه الخوارزمية لتوليد برمجيات خبيثة أو رسائل تصيد متطورة تبدو واقعية للغاية، مما يجعل اكتشافها أكثر صعوبة.

تعتمد هذه الخوارزمية على التعلم العميق، حيث تتحسن مع كل دورة تدريبية، إذ يتعلم المولد إنتاج نماذج أكثر إقناعًا، بينما يتحسن المميز في كشفها. لكن في حال تفوق المولد، تصبح النتائج شبه غير قابلة للتمييز. من الناحية العلمية، يُمكن استخدام GANs لإنشاء هجمات تكيفية تتغير باستمرار، مما يجعل أنظمة الحماية التقليدية غير فعالة.

في المقابل، يتم استخدام نفس الخوارزمية لأغراض دفاعية، مثل توليد بيانات تدريب تساعد في تحسين أنظمة الكشف عن التهديدات. هذا الاستخدام المزدوج يجعلها من أخطر وأكثر الأدوات إثارة في مجال الأمن الرقمي، حيث يمكن أن تكون سلاحًا أو درعًا في آنٍ واحد، اعتمادًا على الجهة التي تتحكم بها.",ai
"في عمق الشبكات الرقمية، توجد فئة من الهجمات تُعرف باسم **هجمات حجب الخدمة الموزعة (Distributed Denial of Service - DDoS)**، وهي من أكثر التهديدات انتشارًا وتأثيرًا على البنية التحتية للإنترنت. تعتمد هذه الهجمات على إغراق الخوادم بعدد هائل من الطلبات الوهمية القادمة من آلاف الأجهزة المخترقة، والتي تُعرف غالبًا بشبكات “البوت نت”. نتيجة لذلك، يصبح الخادم غير قادر على الاستجابة للطلبات الحقيقية، مما يؤدي إلى تعطيل المواقع والخدمات بشكل كامل.

تكمن خطورة هذه الهجمات في بساطتها النسبية مقارنة بتأثيرها الكبير، إذ لا تتطلب اختراق النظام بشكل مباشر، بل تستهدف استهلاك موارده حتى الانهيار. كما أن استخدام أجهزة إنترنت الأشياء غير المحمية، مثل الكاميرات أو أجهزة التوجيه، جعل تنفيذ هذه الهجمات أسهل وأكثر انتشارًا. من الناحية التقنية، يصعب أحيانًا التمييز بين الطلبات الحقيقية والوهمية، خاصة عندما يتم توزيع الهجوم عبر مصادر متعددة حول العالم.

لمواجهة هذه التهديدات، تعتمد المؤسسات على تقنيات متقدمة مثل توزيع الأحمال، وأنظمة التصفية الذكية، وتحليل حركة البيانات في الوقت الفعلي. ومع ذلك، يبقى التصدي لهذه الهجمات تحديًا مستمرًا، يتطلب تطوير استراتيجيات مرنة قادرة على التكيف مع أساليب الهجوم المتغيرة.",ai
"تُعد **هجمات القنوات الجانبية (Side-Channel Attacks)** من أكثر الأساليب تعقيدًا في مجال الأمن السيبراني، لأنها لا تستهدف كسر الخوارزميات بشكل مباشر، بل تستغل المعلومات الفيزيائية الناتجة عن تنفيذها. تعتمد هذه الهجمات على تحليل بيانات غير تقليدية مثل استهلاك الطاقة، أو الزمن الذي تستغرقه العمليات، أو حتى الإشعاعات الكهرومغناطيسية الصادرة عن الجهاز. من خلال هذه المؤشرات، يمكن للمهاجم استنتاج معلومات حساسة مثل مفاتيح التشفير دون الحاجة إلى اختراق النظام بطرق تقليدية.

من الناحية العلمية، تعتمد هذه الهجمات على بناء نماذج رياضية تربط بين السلوك الفيزيائي للنظام والعمليات الحسابية التي ينفذها. على سبيل المثال، يمكن لمهاجم تحليل الفروقات الزمنية في تنفيذ عمليات التشفير لاستخلاص أجزاء من المفتاح تدريجيًا. تكمن خطورة هذا النوع من الهجمات في صعوبة اكتشافه، لأنه لا يترك آثارًا واضحة داخل النظام.

لمواجهة هذه التهديدات، يتم تطوير تقنيات مثل التشفير المقاوم للقنوات الجانبية، وإضافة ضوضاء عشوائية إلى العمليات الحسابية لتقليل إمكانية التحليل. ومع ذلك، يبقى هذا المجال مفتوحًا للبحث، حيث تتطور أساليب الهجوم والدفاع بشكل مستمر، مما يجعله من أكثر مجالات الأمن السيبراني تقدمًا وتعقيدًا.",ai
"في السنوات الأخيرة، برزت **هجمات سلسلة الثقة (Zero Trust Attacks)** كأحد أخطر التحديات في مجال الأمن السيبراني، حيث تستغل الثقة الممنوحة داخل الأنظمة بدلًا من كسرها من الخارج. تعتمد هذه الهجمات على اختراق حساب أو جهاز موثوق داخل الشبكة، ثم التحرك تدريجيًا للوصول إلى موارد أكثر حساسية دون إثارة الشكوك. تكمن الخطورة في أن الأنظمة التقليدية تفترض أن كل ما داخل الشبكة آمن، مما يمنح المهاجم مساحة واسعة للتحرك بحرية.

من الناحية التقنية، يستخدم المهاجمون تقنيات مثل سرقة بيانات الاعتماد أو استغلال جلسات المستخدمين للوصول إلى النظام، ثم يقومون بتصعيد الصلاحيات والتنقل بين الأنظمة فيما يُعرف بالحركة الجانبية. خلال هذه العملية، قد يبقى الهجوم غير مكتشف لفترات طويلة، لأن النشاط يبدو وكأنه صادر من مستخدم شرعي. هذا يجعل اكتشافه يعتمد على تحليل السلوك بدلًا من الاعتماد على التحقق التقليدي.

لمواجهة هذا النوع من التهديدات، ظهر مفهوم “انعدام الثقة” الذي يقوم على مبدأ عدم الوثوق بأي طلب سواء كان من داخل الشبكة أو خارجها، ويتم التحقق من كل عملية وصول بشكل مستمر. كما تُستخدم تقنيات تحليل السلوك لاكتشاف أي نشاط غير طبيعي. في النهاية، يعكس هذا النهج تحولًا جذريًا في طريقة التفكير في الأمن السيبراني.",ai
"في عالم البرمجيات الحديثة، تُعد **ثغرات يوم الصفر (Zero-Day Vulnerabilities)** من أخطر التهديدات في الأمن السيبراني، لأنها تمثل نقاط ضعف غير معروفة للمطورين ولم يتم إصدار تصحيحات لها بعد. يستغل المهاجمون هذه الثغرات قبل اكتشافها، مما يمنحهم فرصة ذهبية لاختراق الأنظمة دون مواجهة دفاعات فعالة. غالبًا ما تُباع هذه الثغرات في أسواق سرية بأسعار مرتفعة نظرًا لقيمتها العالية وتأثيرها المحتمل.

تقنيًا، تتطلب هذه الهجمات فهمًا عميقًا لهندسة البرمجيات وتحليل الشيفرات لاكتشاف أخطاء منطقية أو سلوكية يمكن استغلالها. بمجرد العثور على الثغرة، يتم تطوير استغلال برمجي قادر على تنفيذ أوامر غير مصرح بها داخل النظام المستهدف. تكمن الخطورة في أن هذه الهجمات لا يمكن اكتشافها بسهولة باستخدام أدوات الحماية التقليدية، لأنها لا تعتمد على أنماط معروفة.

لمواجهة هذا النوع من التهديدات، تعتمد المؤسسات على تقنيات مثل التحليل السلوكي، واختبار الاختراق المستمر، وبرامج مكافآت اكتشاف الثغرات. كما يتم التركيز على تقليل زمن الاستجابة عند اكتشاف أي خلل. في النهاية، تمثل ثغرات يوم الصفر سباقًا مع الزمن بين المهاجمين والمدافعين، حيث تكون السرعة في الاكتشاف والمعالجة عاملًا حاسمًا في تقليل الأضرار.",ai
"في البيئات الرقمية الحديثة، تبرز **هجمات التصعيد في الصلاحيات (Privilege Escalation)** كأحد أخطر الأساليب التي يستخدمها المهاجمون للسيطرة الكاملة على الأنظمة. تبدأ هذه الهجمات عادة بوصول محدود، مثل حساب مستخدم عادي، ثم يسعى المهاجم إلى استغلال ثغرات في النظام للحصول على صلاحيات أعلى، قد تصل إلى مستوى المدير أو الجذر. تكمن خطورة هذا النوع من الهجمات في أنه لا يعتمد على اختراق مباشر، بل على استغلال أخطاء في إدارة الصلاحيات أو تصميم النظام.

من الناحية التقنية، قد يستخدم المهاجم ثغرات في نظام التشغيل أو التطبيقات، أو يستغل إعدادات خاطئة تسمح بتنفيذ أوامر بامتيازات أعلى. كما يمكنه استخدام أدوات تحليل للوصول إلى كلمات مرور مخزنة أو رموز وصول مؤقتة. بعد الحصول على الصلاحيات المرتفعة، يصبح بإمكانه تعديل البيانات، تثبيت برمجيات خبيثة، أو حتى تعطيل أنظمة الحماية.

لمواجهة هذه التهديدات، يتم تطبيق مبدأ “أقل صلاحية ممكنة”، بحيث لا يُمنح المستخدم أو التطبيق إلا الحد الأدنى من الصلاحيات اللازمة. كما تُستخدم آليات مراقبة دقيقة لاكتشاف أي تغييرات غير طبيعية في مستوى الوصول. في النهاية، يمثل التحكم في الصلاحيات خط الدفاع الأساسي، وأي خلل فيه قد يؤدي إلى اختراق شامل للنظام.",ai
"في مجال الأمن السيبراني، تُعد **هجمات الحقن (Injection Attacks)** من أكثر الثغرات شيوعًا وخطورة في تطبيقات الويب وقواعد البيانات. تعتمد هذه الهجمات على إدخال أوامر خبيثة داخل مدخلات المستخدم، بحيث يتم تفسيرها وتنفيذها من قبل النظام بدلًا من اعتبارها بيانات عادية. من أشهر أنواعها هجمات SQL Injection، حيث يقوم المهاجم بإدخال استعلامات معدلة تؤدي إلى كشف أو تعديل أو حذف بيانات حساسة داخل قاعدة البيانات.

تقنيًا، تحدث هذه الثغرة عندما لا يتم التحقق بشكل صحيح من مدخلات المستخدم أو عدم استخدام آليات التصفية والتجهيز الآمن للاستعلامات. يمكن للمهاجم استغلال ذلك للتحكم في استعلامات قاعدة البيانات، أو تجاوز أنظمة تسجيل الدخول، أو استخراج معلومات كاملة عن النظام. ما يجعل هذا النوع من الهجمات خطيرًا هو بساطته من جهة، وتأثيره الكبير من جهة أخرى.

لمواجهة هجمات الحقن، يتم استخدام تقنيات مثل الاستعلامات المُعلمة مسبقًا (Prepared Statements)، والتحقق الصارم من المدخلات، وتحديد الصلاحيات داخل قاعدة البيانات. كما تُستخدم أدوات فحص تلقائي لاكتشاف هذه الثغرات قبل نشر التطبيقات. في النهاية، يمثل منع الحقن خطوة أساسية في تصميم أي نظام آمن، لأن خطأ بسيط في التعامل مع المدخلات قد يؤدي إلى اختراق شامل.",ai
"الأمن السيبراني مفهوم معقد يحمل الكثير من المعاني والتعريفات، ورغم اختلافها فإنها تتفق على وظيفته العامة تقريبا.

وحسب الاتحاد الدولي للاتصالات فالأمن السيبراني هو ""مجموعة من الأدوات والسياسات والمفاهيم الأمنية والتحفظات الأمنية والمبادئ التوجيهية ونهج إدارة المخاطر والإجراءات والتدريب، وغيرها من الممارسات وآليات الضمان والتكنولوجيات التي يمكن استخدامها لحماية البيئة السيبرانية وأصول المؤسسات والمستعملين من المخاطر الأمنية ذات الصلة في البيئة السيبرانية"".

وتعرفه وكالة الأمن السيبراني وأمن البنية التحتية الأميركية (سي آي إس إيه) بأنه ""فن حماية الشبكات والأجهزة والبيانات من الوصول غير المصرح به أو الاستخدام الإجرامي، ويمثل ممارسة ضمان سرية المعلومات وسلامتها وتوافرها"".

وتعرفه الموسوعة البريطانية بأنه ""حماية نظم الحوسبة والمعلومات من الأضرار والسرقة والاستخدام غير المصرح به"". 
وتعرفه شركة ""كاسبر سكاي"" الدولية الخاصة للأمن السيبراني بأنه ""أشكال الدفاع عن الحواسيب والخوادم والأجهزة المحمولة والأنظمة الإلكترونية والشبكات والبيانات من الهجمات الخبيثة، ويعرف أيضا بأمن تكنولوجيا المعلومات أو الأمن الإلكتروني للمعلومات"".
ويشكل الهجوم السيبراني خطرا أمنيا على الأفراد والمؤسسات والدول، فقد يستعمل لسرقة البيانات والاحتيال والوصول غير القانوني إلى بيانات مالية أو طبية أو عسكرية أو أمنية سرية، أو حتى التلاعب في أنظمة أجهزة إلكترونية عن بعد وتوجيهها بأهداف سياسية بقصد التسبب بضرر مادي، كتفجير أجهزة عن بعد أو تعطيل أنظمة.

ويهدف الأمن السيبراني إلى حماية 5 أنواع من المعدات والأنظمة الأساسية، هي أمن البنية التحتية (الاتصالات والنقل والطاقة وغيرها) وأمن الشبكات وأمن السحابة وأمن إنترنت الأشياء (الأجهزة الذكية المرتبطة بالإنترنت) وأمن التطبيقات.",human
"كشفت تقارير أمنية عن حملة تجسس رقمية تقودها مجموعة ""اختراق مقابل المال""، استهدفت صحفيين ونشطاء ومسؤولين حكوميين في منطقة الشرق الأوسط وشمال أفريقيا، باستخدام أساليب متقدمة لاختراق الهواتف الذكية والحسابات السحابية.

وبحسب باحثين من منظمة Access Now، تمكن القراصنة من تنفيذ هجمات تصيّد إلكتروني للوصول إلى النسخ الاحتياطية على آي كلاود، إضافة إلى اختراق حسابات تطبيق ""سيغنال""، ما منحهم إمكانية الوصول إلى بيانات حساسة.
ووثّقت التحقيقات ثلاث حالات هجوم بين عامي 2023 و2025، استهدفت صحفيين في مصر ولبنان، بالتعاون مع منظمة SMEX.

كما شاركت شركة Lookout في تحليل هذه الهجمات، مشيرة إلى أن نطاق الاستهداف أوسع، ويشمل جهات في عدة دول بينها الإمارات والسعودية والبحرين، وحتى المملكة المتحدة والولايات المتحدة.
وخلصت التحقيقات إلى أن المجموعة تقف وراءها جهة ""خدمات اختراق"" مرتبطة بشبكة BITTER APT، والتي يُعتقد أن لها صلات بالحكومة الهندية.

وأشار الباحث جاستن ألبريشت إلى أن هذه الأنشطة قد تكون امتداداً لشركات سابقة مثل ""Appin""، مع ترجيح تورط كيان جديد يُعرف باسم RebSec.",human
"دعت شركة ""غوغل"" المستخدمين إلى تجنب الاتصال بشبكات ""الواي فاي"" العامة، محذرة من أن استخدامها قد يسهل على القراصنة اختراق الأجهزة، واعتراض البيانات الشخصية.
وأوضحت ""غوغل""، في وثيقة حديثة، أن على مستخدمي الهواتف الذكية تجنب استخدام شبكات ""الواي فاي"" العامة ""كلما أمكن ذلك"".
وأشارت الشركة إلى أن هذه الشبكات ""قد تكون غير مشفرة ويسهل استغلالها من قبل المهاجمين""، ما يعني إمكانية اعتراض البيانات المنقولة عبرها.

وأكدت الشركة الأميركية، في تقرير بعنوان ""خلف الشاشة""، أن إدخال المعلومات البنكية، أو بيانات تسجيل الدخول أثناء الاتصال بشبكة ""واي فاي"" عامة ""قد يعني تسليم البيانات مباشرة إلى قراصنة الإنترنت"".

وحثت الشركة المستخدمين على مراقبة حساباتهم البنكية وتقارير الائتمان بانتظام، وتثبيت آخر التحديثات الأمنية.
ومن جهتهم، أكد خبراء الأمن السيبراني ضرورة تجنب استخدام الشبكات العامة، خصوصا عند نقل معلومات حساسة.
وقال المحاضر في الأمن السيبراني بجامعة أوكسفورد، ماني نيري، لصحيفة ""ديلي ميل"" البريطانية، إن تحذير ""غوغل"" ""منطقي""، مضيفا أن ""الواي فاي العام يمكن أن يكون خطيرا لأن العديد من هذه الشبكات غير المشفرة، ما يسمح للقراصنة على نفس الشبكة بمحاولة اعتراض البيانات، أو حتى إنشاء نقاط اتصال مزيفة لخداع المستخدمين"".

وفي نفس السياق، أكد الخبير في الأمن السيبراني، أوليفر باكستون أن القراصنة يستخدمون الشبكات المجانية لتنفيذ هجماتهم.

وفي بعض الحالات، ينشئ المخترقون نقاط اتصال خبيثة لخداع المستخدمين والاستيلاء على بياناتهم.

ودعا الخبراء إلى التأكد من الاتصال بالشبكة الأصلية، وإيقاف ميزة الاتصال التلقائي بالشبكات لتفادي الانضمام المفاجئ إلى شبكة مزيفة.",human
"يعود تاريخ نشأة الأمن السيبراني إلى سبعينيات القرن العشرين، الوقت الذي لم تكُن فيه بعض المصطلحات شائعة كبرامج التجسس، والفيروسات، والديدان الإلكترونية. ونظرًا لارتفاع معدّل الجرائم الإلكترونية، برزت هذه المصطلحات في عناوين الأخبار اليومية، وعند العودة بالزمن إلى وقت نشأة الأمن السيبراني، كانت أجهزة الكمبيوتر والإنترنت لا تزال قيد التطوير، وكان من السهل التعرف على التهديدات التي قد يتعرّض لها الحاسوب.
في ثمانينيات القرن العشرين، ابتكر روبرت تي موريس أول برنامج فيروس إلكتروني، والذي حاز على تغطية إعلامية هائلة نظرًا لانتشاره بين الأجهزة وتسبّبه بأعطال في الأنظمة، فحُكِم على موريس بالسجن والغرامة، وكان لذلك الحكم دور في تطوير القوانين المتعلقة بالأمن السيبراني.
تتوالى أحداث تطوّر الأمن السيبراني بمرور الزمن، وذلك مع تطور الفيروسات التي تصيب الأجهزة، حيث أصبح العالم على اطلاع بالمخاطر الإلكترونية، ومن أبرز الإجراءات المُتخذة في تسعينيات القرن العشرين وضع بروتوكلات حماية المواقع الإلكترونية مثل (http)، وهو من أنواع البروتوكولات التي تتيح للمستخدم وصولًا آمنًا لشبكة الإنترنت.",human
"عرّض مطار هيثرو في المملكة المتحدة إلى جانب عدد من المطارات الأوروبية الأخرى لهجوم سيبراني أثّر على نظام تسجيل الوصول والأمتعة الإلكتروني.

وتأخرت رحلات جوية عدة في المطار يوم السبت، بسبب ""مشكلة فنية"" أثرت على البرمجيات التي تستخدمها شركات الطيران.

وقالت إدارة مطار بروكسل إن هجوماً سيبرانياً وقع مساء الجمعة، ما أدى إلى اللجوء إلى تسجيل وصول الركاب وصعودهم إلى الطائرات بشكل يدوي، فيما أبلغ مطار براندنبورغ في برلين أيضاً عن أوقات انتظار أطول بسبب المشكلة.

وقالت شركة ""آر تي إكس""، التي تمتلك شركة كولينز إيروسبيس، إنها ""على علم بانقطاع مرتبط بمشكلة سيبرانية"" لنظامها في ""مطارات معينة""، وإنها تعمل على حل المشكلة في أسرع وقت ممكن.
وعلمت بي بي سي أن شركة الخطوط الجوية البريطانية تعمل بشكل طبيعي باستخدام نظام احتياطي، لكن معظم شركات الطيران الأخرى التي تعمل من مطار هيثرو تأثرت.
وقالت المفوضية الأوروبية إنه لا توجد حالياً أي مؤشرات على وقوع ""هجوم واسع النطاق أو خطير""، وإن الحادث لا يزال قيد التحقيق.

وقال متحدث باسم المركز القومي للأمن السيبراني في بريطانيا: ""نحن نعمل مع شركة كولينز إيروسبيس والمطارات البريطانية المتضررة، جنباً إلى جنب مع وزارة النقل وقوات إنفاذ القانون، لفهم التأثير الكامل للحادث"".

وأُجِّلت مئات الرحلات الجوية في المطارات طوال يوم السبت، وفقاً لموقع ""فلايت أوير"" لتتبع الرحلات الجوية.",human
"الهندسة الإجتماعية هي عبارة عن مجموعة من التقنيات المستخدمة لخداع الناس, وجعلهم يقومون بالإفصاح عن معلومات شخصية أو سرية, قد تستخدم الهندسة الإجتماعية دون أي تقنيات أيضا, فتعتمد فقط على الحيل للحصول على معلومات من الضحية. وتتم بالغالب عن طريق الهاتف بانتحال شخصية ذي سلطة أو فتاة جميلة على مواقع التواصل مثل : إنستجرام, فيسبوك, سناب شات ,وغيره.
وتعتبر الهندسة الإجتماعية نوعاً من الهجمات الإلكترونية التي تركز على السلوك البشري ونقاط ضعف الإنسان حتى يسهل خداعه والتلاعب به.
من أشهر أنواع الهندسة الإجتماعية :
التصيد الإحتيالي: عادة ما يكون بإرسال بريد إلكتروني التي تبدو وكأنها من جهات موثوقة, مثل البنوك, أو الشركات المعروفة, لكن هذا البريد يحتوي على روابط أو مرفقات, إذا تم الضغط عليها سيتم سرقة بيانات الضحية فيها, أو تحميل برامج ضارة.
الإصطياد الإغرائي: قد يكون بشكل إغراء الضحية بمكافاءات أو جوائز مقابل تنفيذ إجراء ما, مثل تنزيل ملف أو الضغط على الرابط. عادة ما يسقط في هذه الخدعة هم من يملكون فضولاً أو من لديهم شجع.",human
